,magnitude,data,hora,periodo,subnational,city,depth,felt,continent,latitude,longitude,mmi,cdi,impacto,magnitude_range,media por magnitude,label_periodo,label_continente,label_impacto,magnitude_por_depth,factor_magnitude_depth,magnitude_quadrada
31,0.2195121951219512,2024-08-28,19:57:22,Noite,Texas,Van Horn,0.23932055392591584,0.0,North America,0.6738007690168974,0.16747221596232997,0.16666666666666663,0.0,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.33079162413451546,0.15867887657187926,0.14996377686549142
32,0.07560975609756093,2024-08-28,12:43:01,Tarde,California,Idyllwild,0.5491506924073948,0.0016214510354433961,North America,0.691792474505418,0.1308221940197602,0.0,0.3333333333333333,Baixo,0.2857142857142857,0.22567207403956768,2,3,1,0.3213936458357992,0.31100790138602874,0.04723738227481286
33,0.2195121951219512,2024-08-25,05:13:45,Manhã,Nevada,Hawthorne,0.15178388703185758,6.529333028631125e-05,North America,0.7364771659554914,0.12541957751657556,0.16666666666666663,0.3333333333333333,Baixo,0.2857142857142857,0.22567207403956768,0,3,1,0.33979707741776644,0.10020593261183895,0.14996377686549142
34,0.09756097560975607,2024-08-24,14:05:18,Tarde,Nevada,Hawthorne,0.20294699502012414,0.0,North America,0.7364414060439615,0.12541661230444423,0.0,0.0,Baixo,0.2857142857142857,0.22567207403956768,2,3,1,0.3313059234120749,0.11773211234281208,0.06182081622796423
35,0.07317073170731703,2024-08-24,13:57:04,Tarde,Nevada,Hawthorne,0.18930349955658637,0.0,North America,0.7365549437630691,0.12538992539526278,0.0,0.0,Baixo,0.2857142857142857,0.22567207403956768,2,3,1,0.33197457440367406,0.106690619112299,0.045641149480801696
36,0.04878048780487809,2024-08-24,13:57:04,Tarde,Nevada,Hawthorne,0.33003615526297836,0.0,North America,0.7365620957453751,0.12541068188018173,0.0,0.0,Baixo,0.2857142857142857,0.22567207403956768,2,3,1,0.3247344135143752,0.18072821276782197,0.029944457860420243
37,0.07317073170731703,2024-08-24,04:14:00,Noite,Nevada,Hawthorne,0.23705573367896854,1.6323332571577813e-05,North America,0.7364154801081022,0.1253869601831315,0.0,0.2222222222222222,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.3286478632545283,0.13368093589799765,0.045641149480801696
38,0.31707317073170727,2024-08-23,15:31:58,Tarde,Nevada,Hawthorne,0.1961252472883553,0.00016323332571577812,North America,0.7365746117144105,0.12536323848608133,0.16666666666666663,0.4444444444444444,Baixo,0.4285714285714285,0.19450780251911814,2,3,1,0.3360446643452665,0.1426777081598972,0.2291716976575706
39,0.31707317073170727,2024-08-23,15:31:57,Tarde,Nevada,Hawthorne,0.17907087795893306,4.896999771473344e-05,North America,0.736801687152626,0.12545812527428213,0.16666666666666663,0.4444444444444444,Baixo,0.4285714285714285,0.19450780251911814,2,3,1,0.33804374062458653,0.13011727935269976,0.2291716976575706
40,0.07317073170731703,2024-08-23,14:51:22,Tarde,Nevada,Hawthorne,0.16883825636127975,1.6323332571577813e-05,North America,0.7365397458006688,0.12540475145591917,0.0,0.3333333333333333,Baixo,0.2857142857142857,0.22567207403956768,2,3,1,0.3340070015048675,0.09512334048985674,0.045641149480801696
41,0.0,2024-08-23,13:43:06,Tarde,Nevada,Hawthorne,0.21317961661777746,1.0882221714385209e-05,North America,0.7365960676613286,0.1253721341224751,0.0,0.2222222222222222,Baixo,0.0,0.0,2,3,1,0.3288386792356528,0.10967006966656445,0.0
42,0.2195121951219512,2024-08-23,03:21:38,Noite,Texas,Van Horn,0.216587079609796,1.6323332571577813e-05,North America,0.67373818917172,0.16719348602199002,0.33333333333333326,0.3333333333333333,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.3324019296552346,0.14349331814397756,0.14996377686549142
43,0.29268292682926844,2024-08-23,03:21:38,Noite,Texas,Van Horn,0.17907087795893306,5.4411108571926045e-06,North America,0.6734047279967029,0.16723499899182787,0.16666666666666663,0.1111111111111111,Baixo,0.4285714285714285,0.19450780251911814,1,3,1,0.33753234808844595,0.1271962493975376,0.20864525476937942
44,0.19512195121951215,2024-08-15,22:59:30,Noite,Texas,Garden City,0.2816631420970052,2.7205554285963022e-05,North America,0.6740510883976072,0.17536561065578632,0.16666666666666663,0.5555555555555556,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.3281876130201724,0.18228477121032874,0.13136923448442403
45,0.07073170731707312,2024-08-15,18:02:34,Noite,Utah,Kanab,0.3233508424858449,6.529333028631125e-05,North America,0.7221168794828401,0.14226494763435377,0.0,0.3333333333333333,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.32516807059558717,0.18191707195957296,0.04404974643805845
46,0.14878048780487796,2024-08-15,16:39:31,Tarde,California,Elsinore Valley,0.2943584146258271,0.02109518679333573,North America,0.6918121424567596,0.12884143231606787,0.16666666666666663,0.4444444444444444,Baixo,0.2857142857142857,0.22567207403956768,2,3,1,0.3270689483527857,0.1812458192758767,0.09737020043467762
47,0.34146341463414653,2024-08-14,03:06:35,Noite,Nevada,Las Vegas,0.4587625349614571,0.002959964306312777,North America,0.7180268396015987,0.13377554530251096,0.16666666666666663,0.4444444444444444,Baixo,0.4285714285714285,0.19450780251911814,1,3,1,0.3245770810956503,0.3438198308723656,0.250181115672543
48,0.2682926829268292,2024-08-14,03:06:35,Noite,Nevada,Las Vegas,0.6865065829865612,0.0005985221942911865,North America,0.7182324590928961,0.1338289191208739,0.16666666666666663,0.4444444444444444,Baixo,0.4285714285714285,0.19450780251911814,1,3,1,0.321328079351774,0.4806157531145482,0.18860178700796906
49,0.3390243902439024,2024-08-12,19:20:24,Noite,California,Los Angeles,0.38304113513882254,0.13182179273720523,North America,0.6954471374637818,0.12648705388383485,0.33333333333333326,0.5555555555555556,Baixo,0.4285714285714285,0.19450780251911814,1,3,1,0.3262770659377663,0.28611313149016343,0.24805843999034047
50,0.1609756097560976,2024-08-11,09:45:13,Manhã,California,Lone Pine,0.17907087795893306,2.7205554285963022e-05,North America,0.7121193022168463,0.12798745122226046,0.16666666666666663,0.5555555555555556,Baixo,0.2857142857142857,0.22567207403956768,0,3,1,0.3347708283932866,0.11142268763966177,0.10614827336392182
51,0.14634146341463417,2024-08-10,13:34:46,Tarde,Texas,Garden City,0.0337335425335971,5.4411108571926045e-06,North America,0.674171778099021,0.17533299332234226,0.16666666666666663,0.2222222222222222,Baixo,0.2857142857142857,0.22567207403956768,2,3,1,0.44061353005489656,0.020055207466152566,0.09562907510263227
52,0.14634146341463417,2024-08-10,13:34:46,Tarde,Texas,Garden City,0.21088068763217133,1.0882221714385209e-05,North America,0.6741673081100797,0.17534485417086737,0.16666666666666663,0.3333333333333333,Baixo,0.2857142857142857,0.22567207403956768,2,3,1,0.331569939756469,0.1292839679270911,0.09562907510263227
53,0.35121951219512215,2024-08-08,02:09:15,Noite,California,Greenfield-Panama,0.4031652909475407,0.0041352442514663796,North America,0.704542670961432,0.12385987593552444,0.5,0.4444444444444444,Baixo,0.4285714285714285,0.19450780251911814,1,3,1,0.3258662446265186,0.3046242825220173,0.25872011591403055
54,0.19024390243902434,2024-08-07,23:43:32,Noite,California,West Kern,0.42601814584896647,0.0018227721371595225,North America,0.7046258127557392,0.12372347617748575,0.16666666666666663,0.5555555555555556,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.32395037330843524,0.27480874556368573,0.12770828302342427
55,0.15609756097560978,2024-08-07,10:39:19,Manhã,California,West Kern,0.4505764376833345,0.0001142633280010447,North America,0.7045900528442093,0.12371754575322319,0.16666666666666663,0.4444444444444444,Baixo,0.2857142857142857,0.22567207403956768,0,3,1,0.3232354631066866,0.28010866231433207,0.10262255493842068
56,0.12195121951219512,2024-08-07,06:52:28,Manhã,California,Greenfield-Panama,0.4198785728903745,1.6323332571577813e-05,North America,0.704560550917197,0.12377091957158615,0.16666666666666663,0.2222222222222222,Baixo,0.2857142857142857,0.22567207403956768,0,3,1,0.3234745745560181,0.25110634009551774,0.07848345810190774
57,0.10731707317073169,2024-08-07,04:46:55,Noite,California,West Kern,0.44682447643086154,0.0007889610742929276,North America,0.704496183076443,0.12374719787453597,0.16666666666666663,0.5555555555555556,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.3228989684720302,0.2627554075567045,0.06842791596232792
58,0.14146341463414636,2024-08-07,04:17:46,Noite,California,West Kern,0.35541305682515856,0.0001305866605726225,North America,0.7045006530653843,0.12372644138961703,0.16666666666666663,0.5555555555555556,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.32505478163332246,0.21721421373176183,0.09216131369234484
59,0.25853658536585356,2024-08-07,04:17:10,Noite,California,Greenfield-Panama,0.38679309639129544,0.0014527765988704255,North America,0.7046034628110329,0.12384801508699933,0.33333333333333326,0.5555555555555556,Baixo,0.4285714285714285,0.19450780251911814,1,3,1,0.3254147992488572,0.26755407556704497,0.18071963293890356
60,0.0536585365853659,2024-08-07,04:12:12,Noite,California,West Kern,0.47581690429087925,1.6323332571577813e-05,North America,0.7043602954126291,0.12375312829879853,0.0,0.2222222222222222,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.32206366470112424,0.2622296221647753,0.03304515817435408
61,0.14634146341463417,2024-08-07,04:12:11,Noite,California,West Kern,0.34961457125315504,1.6323332571577813e-05,North America,0.704266425644863,0.12387766720831211,0.16666666666666663,0.2222222222222222,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.3252589364261275,0.2148271480524033,0.09562907510263227
62,0.3902439024390244,2024-08-07,04:10:44,Noite,California,West Kern,0.41714987379766694,0.0013711599360125364,North America,0.7046258127557392,0.12371754575322319,0.33333333333333326,0.4444444444444444,Baixo,0.4285714285714285,0.19450780251911814,1,3,1,0.3258719267101274,0.32645722881888156,0.29364887708283016
63,0.5414634146341463,2024-08-07,04:09:56,Noite,California,Greenfield-Panama,0.40418855310730606,0.057120781778807965,North America,0.7046240247601627,0.12379760648076765,0.6666666666666665,0.7777777777777777,Médio,0.5714285714285714,0.3948153806977336,1,3,2,0.32756020672710495,0.3582614029706875,0.4406761651774933
64,0.07317073170731703,2024-08-03,18:35:24,Noite,Texas,Van Horn,0.22707892762125653,0.0,North America,0.6738901687957224,0.1674544246895423,0.16666666666666663,0.0,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.32922277386607113,0.12804188756955703,0.045641149480801696
65,0.09756097560975607,2024-08-03,17:24:28,Tarde,Texas,Van Horn,0.22183300361552633,0.0,North America,0.6738365289284274,0.16746628553806742,0.16666666666666663,0.0,Baixo,0.2857142857142857,0.22567207403956768,2,3,1,0.32995551435222753,0.12873025748879055,0.06182081622796423
66,0.12195121951219512,2024-08-03,17:24:28,Tarde,Texas,Van Horn,0.3379152738931714,0.0,North America,0.6736577293707775,0.16740401608331062,0.16666666666666663,0.0,Baixo,0.2857142857142857,0.22567207403956768,2,3,1,0.32532110607085585,0.20197169521973452,0.07848345810190774
67,0.12439024390243891,2024-07-29,20:03:33,Noite,California,Barstow,0.10539600245582918,0.0008760188480080093,North America,0.7031042285201387,0.1305968378977832,0.16666666666666663,0.6666666666666666,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.3476557114201738,0.06274898129080314,0.08017628592127504
68,0.4609756097560974,2024-07-29,20:00:52,Noite,California,Barstow,0.2561566273279214,0.042837865778677375,North America,0.703184688321081,0.13062352480696465,0.33333333333333326,0.6666666666666666,Baixo,0.4285714285714285,0.19450780251911814,1,3,1,0.33327638952261324,0.21191429698111555,0.3601086694035256
69,0.35853658536585364,2024-07-29,05:29:05,Manhã,Utah,Orderville,0.676035200218296,0.01994711240246809,North America,0.7257196905694855,0.14231239102845417,0.33333333333333326,0.6666666666666666,Baixo,0.4285714285714285,0.19450780251911814,0,3,1,0.3218942500230697,0.5155641239100907,0.2651750784834581
70,0.36585365853658536,2024-07-27,21:08:31,Noite,Texas,Pecos,0.12594310662391706,0.0006257277485771496,North America,0.6721200531749885,0.16869091814828435,0.33333333333333326,0.7777777777777777,Baixo,0.4285714285714285,0.19450780251911814,1,3,1,0.3494791510503754,0.09501117293957852,0.2716735088142961
71,0.1097560975609756,2024-07-25,03:49:59,Noite,California,West Imperial,0.11835732314619006,2.7205554285963022e-05,North America,0.6877408765290713,0.1328326078447652,0.16666666666666663,0.3333333333333333,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.3434498600036758,0.06941243482451916,0.07009176527408842
72,0.09756097560975607,2024-07-24,04:44:22,Noite,Texas,Van Horn,0.19385019441981033,0.0,North America,0.6739169887293699,0.16733285099216,0.16666666666666663,0.0,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.3320545876504742,0.11243464925732816,0.06182081622796423
73,0.24390243902439024,2024-07-23,02:31:04,Noite,Texas,Van Horn,0.23899993178252266,4.896999771473344e-05,North America,0.6737104752402843,0.1674425638410172,0.16666666666666663,0.4444444444444444,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.33119054359189826,0.16241218653697295,0.16904129437333978
74,0.29268292682926844,2024-07-23,02:31:04,Noite,Texas,Van Horn,0.1990995292994065,0.0002448499885736672,North America,0.6739169887293699,0.16734174662855383,0.33333333333333326,0.5555555555555556,Baixo,0.4285714285714285,0.19450780251911814,1,3,1,0.33527501978267,0.14160417123077598,0.20864525476937942
75,0.13658536585365855,2024-07-21,22:09:54,Noite,California,Los Angeles,0.40418855310730606,0.0067578596846332144,North America,0.6929993715195548,0.12564789885068378,0.16666666666666663,0.4444444444444444,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.32390110079609,0.24576669733748122,0.08871287128712871
76,0.11707317073170731,2024-07-19,00:48:19,Noite,Estado de Baja California,Ensenada,0.2411487823180299,0.0,North America,0.6729630930893077,0.13384967560579286,0.0,0.0,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.32910112678761005,0.1431661043684003,0.07511229171697661
77,0.12195121951219512,2024-07-17,21:59:27,Noite,California,Borrego Springs,0.47581690429087925,0.0008488132937220463,North America,0.6875146950886444,0.13180960965947502,0.0,0.4444444444444444,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.32258625627769677,0.2846397639807796,0.07848345810190774
78,0.0024390243902437936,2024-07-13,20:31:48,Noite,California,Yucaipa,0.5945153148236578,0.0005930810834339938,North America,0.6948186570186425,0.1299444912289025,0.0,0.4444444444444444,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.3205337617928516,0.30661642495143787,0.0014513402559767907
79,0.11707317073170731,2024-07-12,06:16:03,Manhã,Washington,Northeast Cowlitz,0.48980148714100546,0.0014745410422991958,North America,0.8053865154737607,0.11419624959969638,0.0,0.3333333333333333,Baixo,0.2857142857142857,0.22567207403956768,0,3,1,0.32236019864989496,0.29137449064540155,0.07511229171697661
80,0.07317073170731703,2024-07-08,21:19:30,Noite,Nevada,Hawthorne,0.18248175182481752,0.0,North America,0.7325113917668168,0.12466937884736273,0.0,0.0,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.33259891485920784,0.10283485957148492,0.045641149480801696
81,0.04878048780487809,2024-07-08,21:15:21,Noite,Nevada,Hawthorne,0.2609318507401596,5.4411108571926045e-06,North America,0.73253016572037,0.12466937884736273,0.0,0.2222222222222222,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.32711100465928045,0.14285296995720695,0.029944457860420243
82,0.10731707317073169,2024-07-08,21:00:44,Noite,Utah,Ephraim-Manti,0.19373763558223617,1.0882221714385209e-05,North America,0.7397483038626962,0.14620867976895063,0.0,0.3333333333333333,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.3322526700690913,0.11363799675765676,0.06842791596232792
83,0.2195121951219512,2024-07-07,00:47:25,Noite,Estado de Baja California,Mexicali,0.34961457125315504,5.4411108571926045e-06,North America,0.6728835272861535,0.13431817912253446,0.16666666666666663,0.3333333333333333,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.32602602599742647,0.23235332778337645,0.14996377686549142
84,0.19512195121951215,2024-07-06,11:14:53,Manhã,Nevada,Hawthorne,0.2063578688860086,0.0,North America,0.7329002808047053,0.12476723084769487,0.16666666666666663,0.0,Baixo,0.2857142857142857,0.22567207403956768,0,3,1,0.3328063803068665,0.13327199170427492,0.13136923448442403
85,0.19512195121951215,2024-07-05,10:46:40,Manhã,Montana,Helmville,0.7589194351592878,0.0007127855222922312,North America,0.8134959694109716,0.1412271233884072,0.16666666666666663,0.4444444444444444,Baixo,0.2857142857142857,0.22567207403956768,0,3,1,0.3204704402991806,0.4929091997838438,0.13136923448442403
86,0.12195121951219512,2024-07-03,00:04:35,Noite,Texas,Van Horn,0.19297701071014395,0.0,North America,0.673827588950545,0.16797926723677814,0.16666666666666663,0.0,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.33260317224215435,0.11508536710043964,0.07848345810190774
87,0.12195121951219512,2024-07-03,00:04:35,Noite,Texas,Van Horn,0.35138822566341493,0.0,North America,0.6738427869129451,0.1679703716003843,0.16666666666666663,0.0,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.3249569439204377,0.21004834304575795,0.07848345810190774
88,0.1707317073170732,2024-07-02,23:39:59,Noite,Texas,Van Horn,0.21133774473019984,0.0,North America,0.6738544088841925,0.1679703716003843,0.16666666666666663,0.0,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.33196500339526824,0.13303947771984403,0.11325766723013767
89,0.19512195121951215,2024-07-02,23:39:59,Noite,Texas,Van Horn,0.3096391295449894,0.0,North America,0.6739143067360052,0.16794961511546536,0.16666666666666663,0.0,Baixo,0.2857142857142857,0.22567207403956768,1,3,1,0.32706028047988434,0.2004930698564314,0.13136923448442403
90,0.0024390243902437936,2024-07-02,08:31:57,Manhã,California,Triunfo Pass-Point Mugu,0.5805307319735317,0.0006257277485771496,North America,0.6953595256805334,0.12404371908766354,0.0,0.4444444444444444,Baixo,0.2857142857142857,0.22567207403956768,0,3,1,0.3206432882088256,0.2994067388161066,0.0014513402559767907
91,0.12195121951219512,2024-06-30,05:17:44,Manhã,Nevada,Austin,0.2643427246060441,0.0,North America,0.7428665681481104,0.1310801674751812,0.0,0.0,Baixo,0.2857142857142857,0.22567207403956768,0,3,1,0.3279863620354721,0.15786706392674058,0.07848345810190774
92,0.2682926829268292,2024-06-29,23:35:33,Noite,Nevada,Eureka,0.2677535984719285,5.4411108571926045e-05,North America,0.7440421752396584,0.1313855843247026,0.0,0.3333333333333333,Baixo,0.4285714285714285,0.19450780251911814,1,3,1,0.32984801178610107,0.18655157808643327,0.18860178700796906
93,0.5853658536585368,2024-09-11,07:27:59,Manhã,Punjab,Taunsa,0.34961457125315504,0.0005549933074336456,Asia,0.6694586217593697,0.6863620998446228,0.5,0.8888888888888888,Médio,0.5714285714285714,0.3948153806977336,0,1,2,0.32986147385392134,0.31998422643824215,0.48683892779521865
94,0.7073170731707318,2024-06-01,00:46:38,Noite,Tibet Autonomous Region,Nagqu Shi,0.7149191622893786,0.0,Asia,0.6961274697806398,0.7330938430335305,0.6666666666666665,0.0,Médio,0.5714285714285714,0.3948153806977336,1,1,2,0.3233383148316962,0.7183484496633514,0.6232794011108429
95,0.5121951219512194,2024-05-20,05:10:23,Manhã,Xinjiang Uyghur Autonomous Region,Kizilsu,1.0,1.0882221714385209e-05,Asia,0.7495849615268051,0.7053551731090842,0.33333333333333326,0.3333333333333333,Médio,0.5714285714285714,0.3948153806977336,0,1,2,0.3205400770880814,0.870579678394602,0.4107703453272157
96,0.6097560975609756,2024-04-13,05:44:39,Manhã,Tibet Autonomous Region,Ngari Diqu,0.34961457125315504,0.0,Asia,0.6906570973143412,0.719754539739773,0.6666666666666665,0.0,Médio,0.5714285714285714,0.3948153806977336,0,1,2,0.3301171703776876,0.32582628634856653,0.5131610722047815
97,0.5853658536585368,2024-04-10,14:56:17,Tarde,Xinjiang Uyghur Autonomous Region,Aksu Diqu,0.28139709393546625,0.0,Asia,0.7663143421383175,0.7219805244867217,0.5,0.0,Médio,0.5714285714285714,0.3948153806977336,2,1,2,0.33331337260989324,0.25688997940673886,0.48683892779521865
98,0.6341463414634146,2024-03-07,10:06:30,Manhã,Qinghai Sheng,Nagqu Shi,0.34961457125315504,0.0,Asia,0.6903549260619128,0.7526345909786386,0.6666666666666665,0.0,Médio,0.5714285714285714,0.3948153806977336,0,1,2,0.33037286690145395,0.3316683462588909,0.5399661917411253
99,0.5853658536585368,2024-03-05,02:07:32,Noite,Qinghai Sheng,Nagqu Shi,0.34961457125315504,0.0,Asia,0.6902843002366412,0.7527039769425105,0.6666666666666665,0.0,Médio,0.5714285714285714,0.3948153806977336,1,1,2,0.32986147385392134,0.31998422643824215,0.48683892779521865
100,0.5853658536585368,2024-02-25,04:15:00,Noite,Xinjiang Uyghur Autonomous Region,Aqchi,0.34961457125315504,7.617555200069646e-05,Asia,0.7587466508607857,0.7095186274626086,0.5,0.4444444444444444,Médio,0.5714285714285714,0.3948153806977336,1,1,2,0.32986147385392134,0.31998422643824215,0.48683892779521865
101,0.6585365853658537,2024-01-29,22:27:41,Noite,Xinjiang Uyghur Autonomous Region,Aqchi,0.34961457125315504,5.4411108571926045e-05,Asia,0.7589424363764123,0.7103388051381195,0.6666666666666665,0.3333333333333333,Médio,0.5714285714285714,0.3948153806977336,1,1,2,0.3306285634252203,0.3375104061692153,0.5672542864042502
102,0.5609756097560975,2024-01-23,01:18:40,Noite,Xinjiang Uyghur Autonomous Region,Wushi,0.125383723309912,1.0882221714385209e-05,Asia,0.7596925005207538,0.7106543037088873,0.6666666666666665,0.4444444444444444,Médio,0.5714285714285714,0.3948153806977336,1,1,2,0.35560987369989977,0.11059194672041364,0.4609997585124367
103,0.5121951219512194,2024-01-22,23:19:25,Noite,Xinjiang Uyghur Autonomous Region,Wushi,0.2523364485981308,2.1764443428770418e-05,Asia,0.759227621670864,0.7103640094412353,0.5,0.4444444444444444,Médio,0.5714285714285714,0.3948153806977336,1,1,2,0.33429745069898986,0.21748411689961883,0.4107703453272157
104,0.6097560975609756,2024-01-22,19:36:47,Noite,Xinjiang Uyghur Autonomous Region,Aqchi,0.34961457125315504,1.0882221714385209e-05,Asia,0.7590425641286963,0.7100461387007626,0.6666666666666665,0.5555555555555556,Médio,0.5714285714285714,0.3948153806977336,1,1,2,0.3301171703776876,0.32582628634856653,0.5131610722047815
105,0.5853658536585368,2024-01-22,18:42:33,Noite,Xinjiang Uyghur Autonomous Region,Wushi,0.34961457125315504,1.6323332571577813e-05,Asia,0.7602467791494684,0.7104962579022903,0.5,0.4444444444444444,Médio,0.5714285714285714,0.3948153806977336,1,1,2,0.32986147385392134,0.31998422643824215,0.48683892779521865
106,0.6829268292682927,2024-01-22,18:14:16,Noite,Xinjiang Uyghur Autonomous Region,Wushi,0.34961457125315504,1.0882221714385209e-05,Asia,0.7599070599899336,0.7100188587491549,0.6666666666666665,0.8888888888888888,Médio,0.5714285714285714,0.3948153806977336,1,1,2,0.3308842599489866,0.3433524660795397,0.5950253561941561
107,0.9756097560975611,2024-01-22,18:09:04,Noite,Xinjiang Uyghur Autonomous Region,Wushi,0.4519407872296882,0.0026226154331668353,Asia,0.7598999080076275,0.7099776423005302,1.0,1.0,Alto,0.7142857142857142,0.33974358974358965,1,1,0,0.32982213910447966,0.5361404431202442,0.9659502535619415
108,0.5121951219512194,2023-12-18,10:18:52,Manhã,Himachal Pradesh,Handwara,0.34961457125315504,4.3528886857540836e-05,Asia,0.687638960781211,0.7045797701367555,0.5,0.5555555555555556,Médio,0.5714285714285714,0.3948153806977336,0,1,2,0.32909438428262233,0.302458046707269,0.4107703453272157
109,0.5365853658536587,2023-12-01,14:55:56,Tarde,Gansu Sheng,Dangchengwan,0.34961457125315504,5.4411108571926045e-06,Asia,0.7415729533485134,0.7653772935915835,0.5,0.3333333333333333,Médio,0.5714285714285714,0.3948153806977336,2,1,2,0.32935008080638867,0.3083001066175934,0.4356435643564358
110,0.6585365853658537,2023-11-17,01:37:11,Noite,Shan State,Mongping,0.54515996998431,0.0003754366491462897,Asia,0.5804942198573,0.7714740662546998,0.6666666666666665,0.7777777777777777,Médio,0.5714285714285714,0.3948153806977336,1,1,2,0.32531764289997545,0.5284178241247864,0.5672542864042502
111,0.5609756097560975,2023-11-07,18:09:48,Noite,Xinjiang Uyghur Autonomous Region,Atush,0.2542465379630261,5.4411108571926045e-06,Asia,0.7529499692017761,0.7073439408855309,0.6666666666666665,0.3333333333333333,Médio,0.5714285714285714,0.3948153806977336,1,1,2,0.3348655085720444,0.22756984912880282,0.4609997585124367
112,0.6585365853658537,2023-11-03,18:02:53,Noite,Karnali,Kuse,0.41783204857084383,0.0020240932388756487,Asia,0.6489914363951863,0.720656260748894,0.8333333333333333,0.7777777777777777,Médio,0.5714285714285714,0.3948153806977336,1,1,2,0.3281994484737027,0.40410988914691326,0.5672542864042502
